BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0.0,0.2766497461928934,0.5363787883941631,0.4175318843183043,1.0,0.0,0.07317073170731707,0.0,0.0,0.16458310614872462,0.004356951150760053,0.775,0.7036451471512971
0.0,0.2766497461928934,0.27590734378720366,0.33790790970600565,1.0,0.8,0.4634146341463415,0.0,0.0,0.3227802296866313,0.0,0.35,0.24162405803530115
0.0,0.2766497461928934,0.6726079118337358,0.5553918927010358,1.0,0.0,0.4146341463414634,0.0,0.25,0.2991316744773517,0.004356951150760053,0.375,0.5705330479012937
0.07833450952717008,0.38777767428864157,0.4185912112815325,0.44294365251900075,0.7177134791813691,0.3408609738884968,0.2246089543509556,0.007401199717713479,0.034183133380381085,0.27060675576035387,0.004821423505574867,0.4946189131968948,0.4974999775876987
0.0,0.2766497461928934,0.4271165685907684,0.4926770852044788,1.0,0.0,0.21951219512195122,0.0,0.0,0.31112510157763235,0.0,0.475,0.09510037305118162
0.0,0.2766497461928934,0.3424538249600326,0.31832225615232623,0.0,0.0,0.7073170731707317,0.05,0.25,0.306037102065646,0.0,0.55,0.581668682842008
0.0,0.2766497461928934,0.3617197863872921,0.30564038081552003,0.0,0.0,0.7317073170731707,0.0,0.375,0.3051082099999,0.0,0.55,0.5542095658465777
0.0,0.2766497461928934,0.6497772033062349,0.7035806239147356,0.0,0.8,0.34146341463414637,0.0,0.0,0.2126438174308436,0.017427804603040213,0.525,0.5227492337630957
0.0,0.2766497461928934,0.54599816320283,0.4547631878330639,1.0,0.0,0.04878048780487805,0.0,0.0,0.1786642960583439,0.004356951150760053,0.775,0.6871258318303082
0.0,0.2766497461928934,0.5338684989285349,0.5151907071432849,0.0,0.0,0.5121951219512195,0.0,0.0,0.1980158810907974,0.017427804603040213,0.575,0.368130442637275
0.0,0.2766497461928934,0.22193271879995918,0.23190228130052093,0.0,0.0,0.5365853658536586,0.0,0.0,0.17581602257236056,0.0,0.55,0.6302179865080857
0.0,0.2766497461928934,0.48250620769413927,0.4376504400934076,1.0,0.0,0.2682926829268293,0.0,0.0,0.2535791281243478,0.021784755753800268,0.5,0.6524022186834746
0.0,0.2766497461928934,0.3055205959386374,0.27993533321358005,1.0,0.6,0.07317073170731707,0.0,0.0,0.2926675716107329,0.004356951150760053,0.4,0.38242732298751414
0.07833450952717008,0.38777767428864157,0.4185912112815325,0.44294365251900075,0.7177134791813691,0.3408609738884968,0.2246089543509556,0.007401199717713479,0.034183133380381085,0.27060675576035387,0.004821423505574867,0.4946189131968948,0.4974999775876987
0.0,0.27918781725888325,0.5059491819449641,0.4182983054906892,1.0,0.6,0.4878048780487805,0.0,0.0,0.35014760145347856,0.043569511507600536,0.55,0.5192118449618446
0.07833450952717008,0.38777767428864157,0.4185912112815325,0.44294365251900075,0.7177134791813691,0.3408609738884968,0.2246089543509556,0.007401199717713479,0.034183133380381085,0.27060675576035387,0.004821423505574867,0.4946189131968948,0.4974999775876987
0.0,0.27918781725888325,0.1659580257831899,0.16297227710915513,0.0,0.0,0.21951219512195122,0.0,0.0,0.12297534052151675,0.0,0.075,0.5601658953098211
0.0,0.27918781725888325,0.4604510357495153,0.3739895814621879,1.0,0.2,0.14634146341463414,0.1,0.375,0.29229745484010183,0.01307085345228016,0.7,0.5956371495001196
0.0,0.27918781725888325,0.5055069900336746,0.5176097239686246,1.0,0.0,0.12195121951219512,0.0,0.0,0.12050730662157322,0.008713902301520107,0.325,0.49597089156475915
1.0,0.27918781725888325,0.17246845130786762,0.15713430333512962,1.0,0.8,0.04878048780487805,0.0,0.0,0.25316006821909465,0.0,0.875,0.63525683355896
0.0,0.27918781725888325,0.3620327222014354,0.3679420393988384,1.0,0.2,0.3170731707317073,0.0,0.0,0.16167892746554205,0.0,0.55,0.5780557636882501
0.0,0.27918781725888325,0.15227048539065954,0.10438297107957607,0.0,0.6,0.3902439024390244,0.0,0.0,0.11131957580791088,0.0,0.2,0.44398706927609055
0.0,0.27918781725888325,0.48975815503928705,0.46279863481228667,0.0,0.8,0.17073170731707318,0.0,0.125,0.22822433309879708,0.0,0.825,0.4928810199356703
0.07833450952717008,0.38777767428864157,0.4185912112815325,0.44294365251900075,0.7177134791813691,0.3408609738884968,0.2246089543509556,0.007401199717713479,0.034183133380381085,0.27060675576035387,0.004821423505574867,0.4946189131968948,0.4974999775876987
0.0,0.27918781725888325,0.38616279465287934,0.3137357044488354,1.0,0.8,0.024390243902439025,0.0,0.0,0.24300600286732132,0.008713902301520107,0.85,0.7083473753359893
0.0,0.27918781725888325,0.5090105105615838,0.4840728100113766,1.0,0.8,0.21951219512195122,0.1,0.0,0.3308925246925931,0.004356951150760053,0.7,0.3834734444043952
0.0,0.27918781725888325,0.3744753222898738,0.4346865457158254,1.0,0.0,0.0,0.0,0.0,0.0589997609694311,0.004356951150760053,0.05,0.7203905537832953
0.0,0.27918781725888325,0.4563964760706146,0.4974312915394288,1.0,0.2,0.24390243902439024,0.0,0.0,0.2546079559028692,0.0,0.3,0.6001476019939079
0.0,0.27918781725888325,0.2929555427055342,0.26164900305370936,1.0,0.0,0.0,0.05,0.0,0.2962370295957948,0.008713902301520107,0.3,0.310864520032071
0.07833450952717008,0.38777767428864157,0.4185912112815325,0.44294365251900075,0.7177134791813691,0.3408609738884968,0.2246089543509556,0.007401199717713479,0.034183133380381085,0.27060675576035387,0.004821423505574867,0.4946189131968948,0.4974999775876987
0.0,0.27918781725888325,0.36983570869757476,0.4044428477336686,1.0,0.0,0.0,0.0,0.0,0.19877366775376348,0.01307085345228016,0.25,0.6079976080893587
0.0,0.27918781725888325,0.3273784822613014,0.36778037243278844,0.0,0.0,0.07317073170731707,0.0,0.125,0.285226412215935,0.0,0.3,0.3330622102328577
0.0,0.27918781725888325,0.3641620463281064,0.37043290820908925,1.0,0.0,0.024390243902439025,0.0,0.0,0.1928840998985107,0.01307085345228016,0.25,0.5596133563990883
0.0,0.27918781725888325,0.6978264566822001,0.6503083647685768,0.0,0.8,0.1951219512195122,0.0,0.0,0.27861190004492503,0.008713902301520107,0.775,0.38770093290265395
0.0,0.27918781725888325,0.21953127657403312,0.19380276630141907,0.0,0.0,0.5609756097560976,0.0,0.0,0.21078499581877583,0.0,0.525,0.6499275325099428
0.0,0.2817258883248731,0.6400489812578659,0.5596970241302917,0.0,0.2,0.04878048780487805,0.0,0.0,0.21887371400554637,0.0,0.525,0.5583046192036161
0.0,0.2817258883248731,0.41645634205245075,0.4267948027064248,0.0,0.2,0.6585365853658537,0.0,0.0,0.261215305456349,0.004356951150760053,0.325,0.6973075024686008
0.07833450952717008,0.38777767428864157,0.4185912112815325,0.44294365251900075,0.7177134791813691,0.3408609738884968,0.2246089543509556,0.007401199717713479,0.034183133380381085,0.27060675576035387,0.004821423505574867,0.4946189131968948,0.4974999775876987
0.0,0.2817258883248731,0.3365420592537161,0.25005688282138794,1.0,0.6,0.07317073170731707,0.0,0.0,0.27013567793808657,0.004356951150760053,0.375,0.3661612474153265
0.0,0.2817258883248731,0.3011871152080003,0.29300041913657865,1.0,0.0,0.21951219512195122,0.0,0.0,0.37077203963822,0.0,0.4,0.4478918997062917
0.0,0.2817258883248731,0.34994387564202867,0.3427818693491408,0.0,0.0,0.0,0.0,0.125,0.30123000255116583,0.0,0.3,0.3316691245312427
1.0,0.2817258883248731,0.24392666417225076,0.30553859050356263,1.0,0.0,0.4878048780487805,0.0,0.0,0.24939550988014825,0.0,0.375,0.5995792626884331
0.0,0.2817258883248731,0.6474029728902344,0.5504400934075804,1.0,0.0,0.4146341463414634,0.0,0.125,0.30361609601668327,0.004356951150760053,0.35,0.65087288820438
0.0,0.2817258883248731,0.4663287866934249,0.4914017124723071,1.0,0.0,0.24390243902439024,0.0,0.0,0.31035281704320755,0.0,0.475,0.12693466644118023
0.07833450952717008,0.38777767428864157,0.4185912112815325,0.44294365251900075,0.7177134791813691,0.3408609738884968,0.2246089543509556,0.007401199717713479,0.034183133380381085,0.27060675576035387,0.004821423505574867,0.4946189131968948,0.4974999775876987
1.0,0.2817258883248731,0.33385489302357224,0.37533081851386146,1.0,0.0,0.3170731707317073,0.0,0.0,0.2034026300372814,0.0,0.375,0.2300931632606816
1.0,0.2817258883248731,0.5167114527705023,0.47415723609364707,1.0,0.6,0.2682926829268293,0.0,0.125,0.12335405959443177,0.017427804603040213,0.7,0.7259172817933939
0.0,0.2817258883248731,0.29498282254498454,0.2644572181306509,1.0,0.0,0.0,0.05,0.0,0.40101023072450065,0.0,0.5,0.38900533218999017
0.0,0.2817258883248731,0.4878193135820946,0.4422669301239447,1.0,0.6,0.14634146341463414,0.0,0.0,0.21696444876736765,0.008713902301520107,0.625,0.7215554939528532
0.0,0.2817258883248731,0.36406680499336713,0.39433566852284296,1.0,0.2,0.3170731707317073,0.0,0.0,0.21474638643159907,0.0,0.575,0.5999137604147436
0.0,0.2817258883248731,0.0470084016463145,0.16265493084246452,0.0,0.2,0.5609756097560976,0.0,0.0,0.4082004507785907,0.0,0.475,0.362100230635057
0.0,0.2817258883248731,0.2786965543045682,0.2478115082929166,1.0,0.0,0.0975609756097561,0.0,0.0,0.2831595543862545,0.0,0.3,0.2991270818479333
0.0,0.2817258883248731,0.2566413823599442,0.17950422130411353,0.0,0.0,0.5609756097560976,0.0,0.125,0.19675295384653824,0.0,0.525,0.6488204870698079
0.0,0.2817258883248731,0.5848090071090853,0.5579725764924256,1.0,0.0,0.2926829268292683,0.0,0.0,0.27068585436456116,0.0,0.625,0.5266558835800617
0.0,0.2817258883248731,0.45209020714990306,0.39585653553679423,0.0,0.2,0.6341463414634146,0.0,0.0,0.2572750760613401,0.004356951150760053,0.325,0.6747812798954295
0.0,0.2817258883248731,0.476635259702711,0.5038321058619244,0.0,0.8,0.1951219512195122,0.0,0.0,0.23370810714870216,0.0,0.85,0.43359371237327216
0.0,0.2817258883248731,0.49145889315963126,0.45788874917669603,1.0,0.6,0.14634146341463414,0.0,0.0,0.1932056348904971,0.008713902301520107,0.65,0.6507432858898509
0.0,0.2817258883248731,0.5454267151943943,0.5561283755463745,1.0,0.8,0.024390243902439025,0.05,0.25,0.22113649286225698,0.0,0.8,0.45208171959087
0.0,0.2817258883248731,0.5039287050579951,0.5355308065385306,1.0,0.0,0.0975609756097561,0.0,0.0,0.1221573500842879,0.004356951150760053,0.3,0.49611760062525256
0.0,0.2817258883248731,0.16343413041259908,0.10849649721573558,0.0,0.0,0.17073170731707318,0.0,0.0,0.14374054433858408,0.008713902301520107,0.275,0.4354977616073371
0.0,0.2817258883248731,0.5212286132181366,0.4822226213999162,1.0,0.0,0.0,0.0,0.0,0.24525558171137746,0.004356951150760053,0.525,0.6678194250841037
0.0,0.2817258883248731,0.4330283342970849,0.41304712292677087,0.0,0.2,0.5609756097560976,0.0,0.0,0.25238939551178363,0.004356951150760053,0.325,0.649738698115801
0.0,0.28426395939086296,0.40252389537059086,0.3753008801868152,1.0,0.2,0.3170731707317073,0.0,0.0,0.3798981447336142,0.01307085345228016,0.875,0.6796230326957183
0.0,0.28426395939086296,0.2335113439232627,0.19528171965750554,0.0,0.0,0.5365853658536586,0.0,0.0,0.18260393062192165,0.0,0.55,0.6303959959470169
0.0,0.28426395939086296,0.6841185074322256,0.5476558289922759,1.0,0.0,0.4146341463414634,0.0,0.25,0.3205968610953181,0.008713902301520107,0.375,0.6564073713508922
0.0,0.28426395939086296,0.3681417735297119,0.30879588048619844,1.0,0.0,0.04878048780487805,0.0,0.0,0.2695978786194833,0.004356951150760053,0.4,0.5479969160003071
1.0,0.28426395939086296,0.1688152658253682,0.3318783306388839,0.0,0.0,0.04878048780487805,0.0,0.0,0.044723046917967094,0.01307085345228016,0.25,0.4401144370628413
0.07833450952717008,0.38777767428864157,0.4185912112815325,0.44294365251900075,0.7177134791813691,0.3408609738884968,0.2246089543509556,0.007401199717713479,0.034183133380381085,0.27060675576035387,0.004821423505574867,0.4946189131968948,0.4974999775876987
0.0,0.28426395939086296,0.6655260383006225,0.5781090952637566,0.0,0.2,0.024390243902439025,0.0,0.0,0.21107054142374937,0.004356951150760053,0.5,0.5560833551412319
0.0,0.28426395939086296,0.5963332086125378,0.5576971438835998,0.0,0.6,0.2682926829268293,0.0,0.0,0.36329946097296684,0.0,0.575,0.36656205232768335
0.0,0.28426395939086296,0.5591618762542944,0.4597628884497934,0.0,0.8,0.0,0.0,0.0,0.10020436582495694,0.004356951150760053,0.475,0.5253185729416331
0.0,0.28426395939086296,0.5821286438314228,0.4766181665768517,0.0,0.0,0.4634146341463415,0.0,0.0,0.2173283414856363,0.01307085345228016,0.55,0.44190067182656617
0.0,0.28426395939086296,0.42152454165107656,0.5377582180707742,1.0,0.2,0.21951219512195122,0.0,0.0,0.22654570165488977,0.0,0.275,0.588201229348319
0.0,0.28426395939086296,0.5744004898125786,0.48789892820789177,0.0,0.0,0.4878048780487805,0.0,0.0,0.18138930036858167,0.01307085345228016,0.575,0.3632447229331013
0.0,0.28426395939086296,0.5361406850573148,0.47684569786240344,0.0,0.8,0.12195121951219512,0.0,0.0,0.17710919410684825,0.004356951150760053,0.65,0.34857027337020907
0.0,0.28426395939086296,0.1797476104629409,0.1290401772348961,0.0,0.6,0.34146341463414637,0.0,0.0,0.08468154544759773,0.0,0.2,0.4541732570007612
0.07833450952717008,0.38777767428864157,0.4185912112815325,0.44294365251900075,0.7177134791813691,0.3408609738884968,0.2246089543509556,0.007401199717713479,0.034183133380381085,0.27060675576035387,0.004821423505574867,0.4946189131968948,0.4974999775876987
1.0,0.28426395939086296,0.7675363107588693,0.7322256152326208,1.0,0.6,0.14634146341463414,0.0,0.0,0.35080247667667186,0.0,0.85,0.865396665580896
0.0,0.28426395939086296,0.3442089867002279,0.26009221004730254,1.0,0.0,0.0975609756097561,0.0,0.0,0.25150805683995314,0.0,0.325,0.3224587986164302
0.0,0.28426395939086296,0.5661961291200381,0.6049577869588647,1.0,0.2,0.24390243902439024,0.0,0.0,0.34391050503137605,0.0,0.275,0.7025124951430635
0.0,0.28426395939086296,0.30994251505153236,0.2197113945272738,1.0,0.0,0.0,0.05,0.0,0.2890745061483978,0.004356951150760053,0.3,0.3705107137715587
0.0,0.28426395939086296,0.3216231844620565,0.24906293036345128,1.0,0.0,0.04878048780487805,0.0,0.0,0.2578164872159703,0.0,0.3,0.5953482365974851
0.0,0.28426395939086296,0.5742780366679139,0.5320819112627987,0.0,0.8,0.24390243902439024,0.0,0.25,0.2603966730585832,0.0,0.675,0.4759431578196222
0.0,0.28426395939086296,0.09940474165787952,0.3404227291778935,1.0,0.8,0.4878048780487805,0.0,0.25,0.6267995103550569,0.0,0.275,0.21329510988234499
0.0,0.28426395939086296,0.44281097996530494,0.41714867373211184,0.0,0.2,0.6097560975609756,0.0,0.0,0.2725377695510831,0.008713902301520107,0.3,0.6708224136598965
0.0,0.28426395939086296,0.2730637096499881,0.2695527213939285,1.0,0.0,0.0975609756097561,0.0,0.0,0.26281689566426997,0.0,0.325,0.645094829908192
0.0,0.28426395939086296,0.35294397768631586,0.31158014490150293,0.0,0.0,0.7073170731707317,0.05,0.375,0.2756398063380316,0.004356951150760053,0.55,0.5700126080002911
0.0,0.28426395939086296,0.35186230824177694,0.30070055685288305,1.0,0.0,0.024390243902439025,0.0,0.0,0.347190101393769,0.0,0.2,0.48123894991692673
0.0,0.28426395939086296,0.3806592060954454,0.30181426261900485,0.0,0.0,0.6829268292682927,0.0,0.25,0.27408703413912705,0.0,0.55,0.5281096177351624
0.0,0.28426395939086296,0.08864247083234124,0.10021555595473325,1.0,0.6,0.1951219512195122,0.0,0.0,0.20682525240067312,0.0,0.225,0.15216248486637024
0.0,0.2868020304568528,0.07005680465321949,0.22851925034429077,0.0,0.0,0.14634146341463414,0.1,0.0,0.5465683905569266,0.004356951150760053,0.5,0.028683800359154396
0.0,0.2868020304568528,0.5231198340079595,0.4859050356266092,0.0,0.8,0.12195121951219512,0.0,0.0,0.1653267995591956,0.0,0.625,0.2628132522764302
0.0,0.2868020304568528,0.3839110173815436,0.33483623735105683,1.0,0.0,0.14634146341463414,0.0,0.0,0.26603349062238724,0.008713902301520107,0.4,0.5435941686293903
0.0,0.2868020304568528,0.5136977448212524,0.5324232081911263,1.0,0.0,0.14634146341463414,0.0,0.0,0.1308342833049133,0.004356951150760053,0.3,0.5067316710971602
0.0,0.2868020304568528,0.4616143406238307,0.4530207771989701,1.0,0.0,0.14634146341463414,0.0,0.0,0.321160171955086,0.008713902301520107,0.425,0.6925727246049795
1.0,0.2868020304568528,0.16588999625837614,0.16874438656367882,0.0,0.8,0.2682926829268293,0.0,0.0,0.2640991662344405,0.004356951150760053,0.175,0.6364105129194044
0.0,0.2868020304568528,0.501309568352665,0.5107837854020717,0.0,0.8,0.14634146341463414,0.0,0.0,0.1661435825451027,0.0,0.625,0.2667647732566334
0.0,0.2868020304568528,0.30063607605700876,0.307083408179151,1.0,0.8,0.4634146341463415,0.0,0.0,0.29606053392659215,0.0,0.35,0.23376879295713215
0.0,0.2868020304568528,0.23340929963604204,0.19163523142326808,1.0,0.0,0.0975609756097561,0.0,0.0,0.17003224155253446,0.004356951150760053,0.375,0.6259834688229162
0.0,0.2868020304568528,0.42395319568692813,0.43836297227710913,1.0,0.2,0.1951219512195122,0.0,0.0,0.33010457623303274,0.01307085345228016,0.675,0.6904210016209209
0.0,0.2868020304568528,0.33249430252729684,0.293102209448536,0.0,0.0,0.6829268292682927,0.0,0.375,0.32687629235787563,0.004356951150760053,0.575,0.5788004414093704
0.0,0.2868020304568528,0.6197217592435117,0.5447518112687862,1.0,0.8,0.34146341463414637,0.0,0.0,0.2799424625578968,0.004356951150760053,0.425,0.5655594963333234
0.0,0.2868020304568528,0.568305044389265,0.5739177294772768,0.0,0.8,0.3170731707317073,0.0,0.25,0.2906118362469338,0.0,0.675,0.4706660800989422
0.0,0.2868020304568528,0.08052654852205858,0.16431950182623795,0.0,0.2,0.5609756097560976,0.0,0.0,0.40783891827091734,0.0,0.475,0.4181187231605452
1.0,0.2868020304568528,0.8224293343310997,0.736075684090773,1.0,0.0,0.0975609756097561,0.0,0.0,0.16959397822195493,0.008713902301520107,0.725,0.9011314797814909
0.0,0.2868020304568528,0.1482159257117589,0.1381593916531944,0.0,0.0,0.24390243902439024,0.0,0.0,0.143131985942041,0.008713902301520107,0.25,0.3783911148019236
0.07833450952717008,0.38777767428864157,0.4185912112815325,0.44294365251900075,0.7177134791813691,0.3408609738884968,0.2246089543509556,0.007401199717713479,0.034183133380381085,0.27060675576035387,0.004821423505574867,0.4946189131968948,0.4974999775876987
0.0,0.2868020304568528,0.4145583183101466,0.38550984970959823,1.0,0.2,0.0975609756097561,0.1,0.375,0.285718847638645,0.008713902301520107,0.725,0.6495868793044607
0.0,0.2868020304568528,0.38633286846491377,0.30477815699658706,1.0,0.8,0.0,0.0,0.0,0.26579061834340945,0.008713902301520107,0.825,0.7323963263186966
0.0,0.2868020304568528,0.27075070580631994,0.2189629363511167,1.0,0.0,0.0,0.05,0.0,0.284711271728592,0.004356951150760053,0.275,0.36494787617479585
0.07833450952717008,0.38777767428864157,0.4185912112815325,0.44294365251900075,0.7177134791813691,0.3408609738884968,0.2246089543509556,0.007401199717713479,0.034183133380381085,0.27060675576035387,0.004821423505574867,0.4946189131968948,0.4974999775876987
0.0,0.2868020304568528,0.5115888295520256,0.5128734806299025,1.0,0.0,0.07317073170731707,0.0,0.0,0.10328890343888353,0.008713902301520107,0.325,0.5937743834961746
0.0,0.2893401015228426,0.29305078404027346,0.2928866534938028,1.0,0.0,0.2682926829268293,0.0,0.0,0.3734538129747287,0.0,0.425,0.42523645091132645
0.0,0.2893401015228426,0.44764787917956395,0.3927848631818454,1.0,0.8,0.24390243902439024,0.0,0.0,0.2691535563161535,0.0,0.25,0.6592099739436418
0.0,0.2893401015228426,0.47454675329092827,0.4638764145859529,0.0,0.8,0.14634146341463414,0.0,0.0,0.1560026800530672,0.004356951150760053,0.625,0.32335464540737613
0.0,0.2893401015228426,0.37097860471444605,0.3078677923477636,0.0,0.0,0.7317073170731707,0.05,0.25,0.30094587560584274,0.004356951150760053,0.575,0.5757039325803138
0.0,0.2893401015228426,0.4366338991122147,0.32336387042692055,1.0,0.2,0.2682926829268293,0.0,0.0,0.37000594588167296,0.01307085345228016,0.9,0.6842406179103921
0.0,0.2893401015228426,0.40695942038844857,0.3619783246512185,1.0,0.4,0.17073170731707318,0.0,0.0,0.20107587624367645,0.0,0.825,0.30963469247127895
0.0,0.2893401015228426,0.5261063301472839,0.4951140650260463,0.0,0.0,0.5121951219512195,0.0,0.0,0.20910141415657846,0.017427804603040213,0.575,0.3810986686923221
0.0,0.2893401015228426,0.4441783734140617,0.396760673013592,1.0,0.0,0.04878048780487805,0.0,0.0,0.35859292201436993,0.01307085345228016,0.625,0.3929971936685578
0.0,0.2893401015228426,0.3093710670430967,0.2319920962816598,1.0,0.0,0.0975609756097561,0.0,0.0,0.27489520363532055,0.0,0.3,0.6323399624303867
0.0,0.2893401015228426,0.4687982584441648,0.5114244656008622,1.0,0.2,0.21951219512195122,0.0,0.0,0.23001646033130105,0.004356951150760053,0.3,0.5861628984819086
0.0,0.2893401015228426,0.627307051260247,0.6115621819052751,1.0,0.0,0.21951219512195122,0.0,0.0,0.2508572070752535,0.0,0.625,0.5116869252483013
0.0,0.2893401015228426,0.3699717677472023,0.3068259385665529,0.0,0.0,0.7073170731707317,0.05,0.25,0.28038875587424283,0.0,0.575,0.5276544693698269
0.0,0.2893401015228426,0.3603047722711657,0.2838991677145081,0.0,0.0,0.7073170731707317,0.05,0.25,0.284541492103171,0.004356951150760053,0.55,0.5950789656458406
0.07833450952717008,0.38777767428864157,0.4185912112815325,0.44294365251900075,0.7177134791813691,0.3408609738884968,0.2246089543509556,0.007401199717713479,0.034183133380381085,0.27060675576035387,0.004821423505574867,0.4946189131968948,0.4974999775876987
0.0,0.2918781725888325,0.44214429062213,0.4021256212202862,1.0,0.0,0.07317073170731707,0.0,0.0,0.3706919428749575,0.008713902301520107,0.6,0.3771067395581134
0.0,0.2918781725888325,0.4361985101534066,0.3479312616011017,1.0,0.2,0.3170731707317073,0.0,0.0,0.38289994472141275,0.01307085345228016,0.9,0.7150290716372825
0.0,0.2918781725888325,0.4396135922990578,0.4225974492545357,0.0,0.2,0.5853658536585366,0.05,0.0,0.28245409337394667,0.004356951150760053,0.325,0.6583616740952245
0.0,0.2918781725888325,0.3637742780366679,0.36067900125740976,1.0,0.2,0.3170731707317073,0.0,0.0,0.14572917065533073,0.0,0.575,0.6231150678166467
0.0,0.2918781725888325,0.06986632198374094,0.05787078618046824,1.0,0.2,0.17073170731707318,0.0,0.125,0.13798066276655133,0.0,0.375,0.0887256547086713
0.0,0.2918781725888325,0.5998707439028539,0.6262738758158194,0.0,0.6,0.07317073170731707,0.0,0.375,0.2409328955600016,0.0,0.6,0.7368983680137009
0.0,0.2918781725888325,0.11696996496479473,0.1035446979222801,1.0,0.2,0.12195121951219512,0.0,0.125,0.16586974520315753,0.0,0.4,0.15551073683618527
0.0,0.2918781725888325,0.4909350658185653,0.5494281779534159,1.0,0.0,0.12195121951219512,0.0,0.0,0.1055011165896779,0.008713902301520107,0.325,0.5210786662517609
0.0,0.2918781725888325,0.5209564951188816,0.5579845518232441,1.0,0.0,0.12195121951219512,0.0,0.0,0.15077090917008082,0.004356951150760053,0.3,0.5002405165015597
0.0,0.2918781725888325,0.45375012755535904,0.3552841147236692,1.0,0.0,0.0,0.0,0.0,0.3703649849884692,0.01307085345228016,0.6,0.38247140680855685
0.0,0.29441624365482233,0.6199190448654717,0.621208310879588,0.0,0.6,0.07317073170731707,0.0,0.375,0.2740057817416264,0.0,0.625,0.6675871572683069
0.0,0.29441624365482233,0.4870029592843294,0.4483444105143405,1.0,0.8,0.24390243902439024,0.1,0.0,0.27707618716021404,0.004356951150760053,0.725,0.3239737328645365
0.0,0.29441624365482233,0.522929351338481,0.5246631938207293,1.0,0.0,0.12195121951219512,0.0,0.0,0.12482825795336713,0.004356951150760053,0.3,0.5035634083424356
1.0,0.29441624365482233,0.4245518555052893,0.3850667624693132,1.0,0.8,0.3902439024390244,0.0,0.25,0.5171078299773368,0.004356951150760053,0.325,0.41162492081103585
0.0,0.29441624365482233,0.20357155005272287,0.13802167534878151,0.0,0.0,0.1951219512195122,0.0,0.0,0.14147585775194033,0.0,0.075,0.5397063914206204
0.0,0.29441624365482233,0.06215177386985952,0.2183342314831447,1.0,0.8,0.07317073170731707,0.0,0.0,0.4955844201526105,0.0,0.375,0.031135130758034858
0.0,0.29441624365482233,0.359209496921664,0.2919765283515957,1.0,0.8,0.024390243902439025,0.0,0.0,0.23776145016823444,0.008713902301520107,0.85,0.6943336784739684
0.0,0.29441624365482233,0.268260825198136,0.3062571103526735,0.0,0.8,0.07317073170731707,0.0,0.0,0.32154155387788264,0.01307085345228016,0.4,0.5874048998477178
0.0,0.29441624365482233,0.5204122589203715,0.49467696545117057,0.0,0.8,0.14634146341463414,0.0,0.0,0.18302273790581045,0.0,0.65,0.2640971791930689
0.0,0.29441624365482233,0.5529711894962414,0.5686306209209029,0.0,0.6,0.1951219512195122,0.0,0.0,0.3575116180496983,0.0,0.575,0.45469818356810277
0.0,0.29441624365482233,0.5473383448416613,0.566768456978624,0.0,0.8,0.2682926829268293,0.0,0.125,0.26963027233060277,0.0,0.65,0.5130828749071497
0.0,0.29441624365482233,0.47302969488758123,0.5623136339141369,1.0,0.0,0.14634146341463414,0.0,0.0,0.1191926916994874,0.008713902301520107,0.325,0.5824968550450873
0.0,0.29441624365482233,0.4178781591210585,0.3412610023351895,1.0,0.0,0.0975609756097561,0.0,0.0,0.2741252793576628,0.004356951150760053,0.375,0.5016016181106694
0.0,0.29441624365482233,0.5063845709037722,0.42560325728998266,1.0,0.0,0.21951219512195122,0.0,0.0,0.24502931447754303,0.017427804603040213,0.525,0.6372158753296459
0.0,0.29441624365482233,0.3430660906833566,0.3334950002993833,1.0,0.0,0.0,0.0,0.0,0.34307666914915697,0.0,0.225,0.47985343296319677
0.0,0.29441624365482233,0.30588115242015035,0.25531405305071553,1.0,0.0,0.07317073170731707,0.0,0.0,0.27217696595777785,0.0,0.3,0.34556727600523546
1.0,0.29441624365482233,0.1402904860709548,0.2252320220346087,0.0,1.0,0.36585365853658536,0.0,0.0,0.22764392694160482,0.004356951150760053,0.225,0.4270510859921953
0.0,0.29441624365482233,0.3021531344603558,0.28671337045685885,1.0,0.8,0.3902439024390244,0.0,0.0,0.30146749609128287,0.0,0.35,0.2669362025989582
0.0,0.2969543147208122,0.3307799585019899,0.28106101431052033,1.0,0.0,0.07317073170731707,0.0,0.0,0.2614131685004986,0.0,0.325,0.27304665895455466
1.0,0.2969543147208122,0.8602197353651485,0.7617028920423927,1.0,0.0,0.0975609756097561,0.05,0.0,0.17043822252301022,0.008713902301520107,0.7,0.8843558027630614
0.0,0.2969543147208122,0.32802476274703224,0.28679719777258844,1.0,0.0,0.0,0.0,0.0,0.3299161197409998,0.0,0.2,0.5677693751696861
0.0,0.2969543147208122,0.5696384230756149,0.48658762948326445,0.0,0.0,0.4634146341463415,0.0,0.0,0.2243281973977914,0.017427804603040213,0.575,0.4369018528370951
1.0,0.2969543147208122,0.3621279635361747,0.30337105562541167,1.0,0.0,0.21951219512195122,0.0,0.25,0.1272930787678103,0.008713902301520107,0.775,0.5845648277136039
0.0,0.2969543147208122,0.031443246368924115,0.2657325908628226,0.0,0.0,0.21951219512195122,0.05,0.0,0.5318116912882948,0.004356951150760053,0.5,0.027060265412744873
0.0,0.2969543147208122,0.6369264260689139,0.649871265193701,0.0,0.8,0.24390243902439024,0.0,0.0,0.27568868686367903,0.008713902301520107,0.775,0.3898735574799549
